i x y side frame field experiment
95 858 883 dx 98 0 .
96 843 894 dx 98 0 .
97 830 904 dx 98 0 .
98 826 921 dx 98 0 .
99 815 934 dx 98 0 .
0 865 25 sx 98 0 .
1 881 37 sx 98 0 .
2 900 45 sx 98 0 .
3 908 65 sx 98 0 .
4 900 82 sx 98 0 .
5 883 91 sx 98 0 .
6 870 77 sx 98 0 .
7 862 59 sx 98 0 .
8 840 55 sx 98 0 .
9 819 59 sx 98 0 .
10 817 37 sx 98 0 .
11 800 26 sx 98 0 .
12 797 45 sx 98 0 .
13 803 65 sx 98 0 .
14 792 84 sx 98 0 .
15 806 101 sx 98 0 .
16 796 119 sx 98 0 .
17 797 142 sx 98 0 .
18 796 155 sx 98 0 .
19 777 148 sx 98 0 .
20 775 127 sx 98 0 .
21 756 123 sx 98 0 .
22 750 144 sx 98 0 .
23 747 166 sx 98 0 .
24 743 188 sx 98 0 .
25 761 185 sx 98 0 .
26 779 181 sx 98 0 .
27 797 179 sx 98 0 .
28 783 193 sx 98 0 .
29 793 211 sx 98 0 .
30 815 209 sx 98 0 .
31 831 221 sx 98 0 .
32 821 241 sx 98 0 .
33 804 247 sx 98 0 .
34 786 256 sx 98 0 .
35 800 271 sx 98 0 .
36 816 285 sx 98 0 .
37 823 301 sx 98 0 .
38 822 308 sx 98 0 .
39 798 305 sx 98 0 .
40 779 313 sx 98 0 .
41 764 325 sx 98 0 .
42 771 345 sx 98 0 .
43 781 368 sx 98 0 .
44 771 390 sx 98 0 .
45 778 408 sx 98 0 .
46 777 427 sx 98 0 .
47 764 444 sx 98 0 .
48 760 462 sx 98 0 .
49 748 477 sx 98 0 .
50 740 468 sx 98 0 .
51 733 452 sx 98 0 .
52 712 445 sx 98 0 .
53 695 453 sx 98 0 .
54 682 467 sx 98 0 .
55 678 487 sx 98 0 .
56 672 505 sx 98 0 .
57 670 526 sx 98 0 .
58 678 544 sx 98 0 .
59 680 564 sx 98 0 .
60 682 589 sx 98 0 .
61 690 607 sx 98 0 .
62 679 622 sx 98 0 .
63 673 642 sx 98 0 .
64 697 648 sx 98 0 .
65 709 633 sx 98 0 .
66 720 631 sx 98 0 .
67 726 652 sx 98 0 .
68 710 665 sx 98 0 .
69 685 663 sx 98 0 .
70 672 676 sx 98 0 .
71 674 700 sx 98 0 .
72 672 718 sx 98 0 .
73 673 739 sx 98 0 .
74 690 743 sx 98 0 .
75 709 744 sx 98 0 .
76 710 766 sx 98 0 .
77 690 773 sx 98 0 .
78 666 771 sx 98 0 .
79 649 765 sx 98 0 .
80 631 752 sx 98 0 .
81 620 770 sx 98 0 .
82 628 789 sx 98 0 .
83 630 812 sx 98 0 .
84 647 821 sx 98 0 .
85 650 800 sx 98 0 .
86 666 799 sx 98 0 .
87 661 816 sx 98 0 .
88 649 828 sx 98 0 .
89 642 848 sx 98 0 .
90 652 866 sx 98 0 .
91 664 883 sx 98 0 .
92 682 894 sx 98 0 .
93 700 907 sx 98 0 .
94 715 922 sx 98 0 .
95 732 936 sx 98 0 .
96 753 929 sx 98 0 .
97 767 919 sx 98 0 .
98 790 920 sx 98 0 .
99 799 935 sx 98 0 .
0 819 49 dx 99 0 .
1 828 55 dx 99 0 .
2 838 58 dx 99 0 .
3 836 72 dx 99 0 .
4 839 83 dx 99 0 .
5 850 82 dx 99 0 .
6 864 83 dx 99 0 .
7 869 93 dx 99 0 .
8 882 92 dx 99 0 .
9 893 89 dx 99 0 .
10 894 78 dx 99 0 .
11 899 67 dx 99 0 .
12 908 63 dx 99 0 .
13 918 57 dx 99 0 .
14 924 66 dx 99 0 .
15 937 66 dx 99 0 .
16 943 60 dx 99 0 .
17 956 58 dx 99 0 .
18 962 68 dx 99 0 .
19 975 68 dx 99 0 .
20 978 79 dx 99 0 .
21 974 96 dx 99 0 .
22 981 102 dx 99 0 .
23 987 113 dx 99 0 .
24 982 126 dx 99 0 .
25 980 137 dx 99 0 .
26 975 148 dx 99 0 .
27 974 160 dx 99 0 .
28 968 168 dx 99 0 .
29 967 180 dx 99 0 .
30 961 190 dx 99 0 .
31 948 191 dx 99 0 .
32 940 183 dx 99 0 .
33 938 171 dx 99 0 .
34 935 161 dx 99 0 .
35 935 147 dx 99 0 .
36 929 138 dx 99 0 .
37 925 131 dx 99 0 .
38 918 124 dx 99 0 .
39 913 115 dx 99 0 .
40 902 112 dx 99 0 .
41 892 107 dx 99 0 .
42 888 118 dx 99 0 .
43 890 129 dx 99 0 .
44 896 140 dx 99 0 .
45 892 153 dx 99 0 .
46 888 164 dx 99 0 .
47 882 170 dx 99 0 .
48 888 187 dx 99 0 .
49 884 199 dx 99 0 .
50 879 208 dx 99 0 .
51 883 217 dx 99 0 .
52 886 229 dx 99 0 .
53 891 241 dx 99 0 .
54 888 252 dx 99 0 .
55 886 264 dx 99 0 .
56 882 273 dx 99 0 .
57 877 283 dx 99 0 .
58 876 294 dx 99 0 .
59 872 306 dx 99 0 .
60 868 315 dx 99 0 .
61 861 321 dx 99 0 .
62 852 328 dx 99 0 .
63 839 329 dx 99 0 .
64 829 331 dx 99 0 .
65 820 338 dx 99 0 .
66 811 343 dx 99 0 .
67 798 343 dx 99 0 .
68 795 354 dx 99 0 .
69 805 359 dx 99 0 .
70 809 370 dx 99 0 .
71 816 375 dx 99 0 .
72 822 385 dx 99 0 .
73 830 393 dx 99 0 .
74 827 407 dx 99 0 .
75 830 420 dx 99 0 .
76 830 431 dx 99 0 .
77 836 441 dx 99 0 .
78 830 451 dx 99 0 .
79 820 456 dx 99 0 .
80 825 467 dx 99 0 .
81 820 482 dx 99 0 .
82 824 493 dx 99 0 .
83 825 506 dx 99 0 .
84 815 513 dx 99 0 .
85 801 510 dx 99 0 .
86 790 507 dx 99 0 .
87 786 518 dx 99 0 .
88 781 528 dx 99 0 .
89 784 542 dx 99 0 .
90 776 551 dx 99 0 .
91 763 548 dx 99 0 .
92 751 548 dx 99 0 .
93 743 543 dx 99 0 .
94 728 543 dx 99 0 .
95 724 550 dx 99 0 .
96 714 553 dx 99 0 .
97 704 559 dx 99 0 .
98 702 571 dx 99 0 .
99 699 581 dx 99 0 .
0 803 67 sx 99 0 .
1 796 84 sx 99 0 .
2 800 105 sx 99 0 .
3 794 122 sx 99 0 .
4 793 142 sx 99 0 .
5 778 146 sx 99 0 .
6 775 128 sx 99 0 .
7 755 129 sx 99 0 .
8 752 147 sx 99 0 .
9 748 166 sx 99 0 .
10 738 181 sx 99 0 .
11 752 195 sx 99 0 .
12 765 183 sx 99 0 .
13 781 180 sx 99 0 .
14 796 173 sx 99 0 .
15 800 154 sx 99 0 .
16 809 162 sx 99 0 .
17 822 175 sx 99 0 .
18 836 164 sx 99 0 .
19 841 146 sx 99 0 .
20 855 142 sx 99 0 .
21 868 154 sx 99 0 .
22 852 165 sx 99 0 .
23 839 175 sx 99 0 .
24 829 188 sx 99 0 .
25 816 190 sx 99 0 .
26 798 182 sx 99 0 .
27 785 196 sx 99 0 .
28 796 210 sx 99 0 .
29 818 206 sx 99 0 .
30 828 221 sx 99 0 .
31 825 238 sx 99 0 .
32 812 247 sx 99 0 .
33 793 242 sx 99 0 .
34 787 224 sx 99 0 .
35 768 222 sx 99 0 .
36 751 213 sx 99 0 .
37 731 214 sx 99 0 .
38 717 225 sx 99 0 .
39 728 241 sx 99 0 .
40 745 246 sx 99 0 .
41 746 262 sx 99 0 .
42 740 278 sx 99 0 .
43 726 290 sx 99 0 .
44 707 292 sx 99 0 .
45 690 296 sx 99 0 .
46 672 295 sx 99 0 .
47 668 315 sx 99 0 .
48 679 328 sx 99 0 .
49 692 337 sx 99 0 .
50 696 355 sx 99 0 .
51 692 370 sx 99 0 .
52 671 373 sx 99 0 .
53 681 390 sx 99 0 .
54 696 390 sx 99 0 .
55 710 401 sx 99 0 .
56 725 389 sx 99 0 .
57 730 370 sx 99 0 .
58 727 348 sx 99 0 .
59 735 330 sx 99 0 .
60 724 317 sx 99 0 .
61 740 309 sx 99 0 .
62 748 295 sx 99 0 .
63 766 290 sx 99 0 .
64 770 271 sx 99 0 .
65 786 264 sx 99 0 .
66 802 272 sx 99 0 .
67 814 285 sx 99 0 .
68 822 298 sx 99 0 .
69 823 312 sx 99 0 .
70 805 305 sx 99 0 .
71 788 313 sx 99 0 .
72 770 319 sx 99 0 .
73 773 339 sx 99 0 .
74 782 352 sx 99 0 .
75 783 373 sx 99 0 .
76 774 388 sx 99 0 .
77 778 409 sx 99 0 .
78 785 423 sx 99 0 .
79 800 431 sx 99 0 .
80 800 451 sx 99 0 .
81 789 461 sx 99 0 .
82 766 461 sx 99 0 .
83 765 481 sx 99 0 .
84 758 485 sx 99 0 .
85 746 475 sx 99 0 .
86 751 460 sx 99 0 .
87 757 443 sx 99 0 .
88 738 437 sx 99 0 .
89 718 432 sx 99 0 .
90 705 444 sx 99 0 .
91 691 452 sx 99 0 .
92 678 462 sx 99 0 .
93 675 480 sx 99 0 .
94 671 500 sx 99 0 .
95 669 521 sx 99 0 .
96 679 536 sx 99 0 .
97 669 554 sx 99 0 .
98 665 572 sx 99 0 .
99 680 582 sx 99 0 .
0 825 376 dx 100 0 .
1 829 386 dx 100 0 .
2 831 400 dx 100 0 .
3 824 412 dx 100 0 .
4 829 422 dx 100 0 .
5 832 431 dx 100 0 .
6 838 442 dx 100 0 .
7 832 453 dx 100 0 .
8 822 456 dx 100 0 .
9 823 472 dx 100 0 .
10 822 484 dx 100 0 .
11 817 491 dx 100 0 .
12 820 507 dx 100 0 .
13 810 514 dx 100 0 .
14 798 510 dx 100 0 .
15 792 511 dx 100 0 .
16 786 519 dx 100 0 .
17 782 531 dx 100 0 .
18 774 538 dx 100 0 .
19 769 545 dx 100 0 .
20 755 546 dx 100 0 .
21 744 545 dx 100 0 .
22 732 547 dx 100 0 .
23 722 549 dx 100 0 .
24 713 553 dx 100 0 .
25 706 562 dx 100 0 .
26 701 572 dx 100 0 .
27 705 584 dx 100 0 .
28 719 582 dx 100 0 .
29 730 586 dx 100 0 .
30 742 586 dx 100 0 .
31 750 578 dx 100 0 .
32 762 575 dx 100 0 .
33 775 578 dx 100 0 .
34 778 588 dx 100 0 .
35 790 591 dx 100 0 .
36 791 602 dx 100 0 .
37 792 615 dx 100 0 .
38 793 627 dx 100 0 .
39 801 636 dx 100 0 .
40 808 644 dx 100 0 .
41 805 656 dx 100 0 .
42 793 659 dx 100 0 .
43 792 672 dx 100 0 .
44 795 684 dx 100 0 .
45 800 695 dx 100 0 .
46 809 700 dx 100 0 .
47 816 707 dx 100 0 .
48 823 716 dx 100 0 .
49 832 722 dx 100 0 .
50 830 736 dx 100 0 .
51 840 741 dx 100 0 .
52 847 749 dx 100 0 .
53 854 742 dx 100 0 .
54 864 737 dx 100 0 .
55 859 724 dx 100 0 .
56 864 712 dx 100 0 .
57 869 702 dx 100 0 .
58 882 703 dx 100 0 .
59 888 713 dx 100 0 .
60 893 724 dx 100 0 .
61 902 730 dx 100 0 .
62 904 742 dx 100 0 .
63 896 750 dx 100 0 .
64 906 755 dx 100 0 .
65 914 765 dx 100 0 .
66 910 778 dx 100 0 .
67 899 782 dx 100 0 .
68 887 785 dx 100 0 .
69 873 788 dx 100 0 .
70 861 784 dx 100 0 .
71 853 777 dx 100 0 .
72 842 780 dx 100 0 .
73 846 793 dx 100 0 .
74 854 802 dx 100 0 .
75 849 814 dx 100 0 .
76 840 818 dx 100 0 .
77 835 827 dx 100 0 .
78 833 838 dx 100 0 .
79 842 843 dx 100 0 .
80 841 856 dx 100 0 .
81 846 868 dx 100 0 .
82 843 883 dx 100 0 .
83 838 892 dx 100 0 .
84 831 902 dx 100 0 .
85 828 909 dx 100 0 .
86 826 924 dx 100 0 .
87 820 931 dx 100 0 .
88 807 935 dx 100 0 .
89 803 923 dx 100 0 .
90 797 915 dx 100 0 .
91 788 909 dx 100 0 .
92 776 908 dx 100 0 .
93 767 913 dx 100 0 .
94 762 925 dx 100 0 .
95 768 936 dx 100 0 .
96 779 939 dx 100 0 .
97 786 950 dx 100 0 .
98 780 962 dx 100 0 .
99 771 967 dx 100 0 .
0 810 396 sx 100 0 .
1 807 417 sx 100 0 .
2 800 433 sx 100 0 .
3 781 437 sx 100 0 .
4 763 428 sx 100 0 .
5 751 412 sx 100 0 .
6 736 425 sx 100 0 .
7 738 447 sx 100 0 .
8 750 458 sx 100 0 .
9 759 472 sx 100 0 .
10 762 487 sx 100 0 .
11 752 485 sx 100 0 .
12 740 477 sx 100 0 .
13 735 461 sx 100 0 .
14 727 442 sx 100 0 .
15 710 453 sx 100 0 .
16 697 465 sx 100 0 .
17 687 481 sx 100 0 .
18 664 475 sx 100 0 .
19 648 485 sx 100 0 .
20 653 505 sx 100 0 .
21 665 520 sx 100 0 .
22 676 535 sx 100 0 .
23 671 551 sx 100 0 .
24 658 565 sx 100 0 .
25 663 584 sx 100 0 .
26 676 592 sx 100 0 .
27 689 605 sx 100 0 .
28 678 617 sx 100 0 .
29 671 638 sx 100 0 .
30 683 652 sx 100 0 .
31 698 645 sx 100 0 .
32 709 633 sx 100 0 .
33 722 643 sx 100 0 .
34 719 661 sx 100 0 .
35 699 657 sx 100 0 .
36 681 667 sx 100 0 .
37 676 685 sx 100 0 .
38 670 705 sx 100 0 .
39 674 727 sx 100 0 .
40 684 743 sx 100 0 .
41 706 739 sx 100 0 .
42 715 754 sx 100 0 .
43 702 770 sx 100 0 .
44 687 778 sx 100 0 .
45 673 790 sx 100 0 .
46 687 801 sx 100 0 .
47 705 809 sx 100 0 .
48 698 822 sx 100 0 .
49 687 816 sx 100 0 .
50 676 802 sx 100 0 .
51 662 814 sx 100 0 .
52 652 803 sx 100 0 .
53 658 786 sx 100 0 .
54 669 772 sx 100 0 .
55 650 765 sx 100 0 .
56 633 755 sx 100 0 .
57 621 772 sx 100 0 .
58 631 791 sx 100 0 .
59 629 813 sx 100 0 .
60 641 826 sx 100 0 .
61 646 846 sx 100 0 .
62 650 866 sx 100 0 .
63 667 874 sx 100 0 .
64 673 856 sx 100 0 .
65 684 842 sx 100 0 .
66 704 846 sx 100 0 .
67 717 856 sx 100 0 .
68 728 841 sx 100 0 .
69 731 823 sx 100 0 .
70 748 817 sx 100 0 .
71 765 812 sx 100 0 .
72 771 795 sx 100 0 .
73 754 786 sx 100 0 .
74 760 769 sx 100 0 .
75 767 752 sx 100 0 .
76 759 734 sx 100 0 .
77 770 718 sx 100 0 .
78 791 717 sx 100 0 .
79 800 734 sx 100 0 .
80 793 754 sx 100 0 .
81 804 769 sx 100 0 .
82 799 784 sx 100 0 .
83 786 797 sx 100 0 .
84 795 814 sx 100 0 .
85 800 830 sx 100 0 .
86 791 844 sx 100 0 .
87 773 850 sx 100 0 .
88 761 860 sx 100 0 .
89 743 863 sx 100 0 .
90 733 878 sx 100 0 .
91 716 886 sx 100 0 .
92 702 876 sx 100 0 .
93 684 881 sx 100 0 .
94 690 899 sx 100 0 .
95 703 915 sx 100 0 .
96 719 927 sx 100 0 .
97 731 939 sx 100 0 .
98 747 948 sx 100 0 .
99 751 968 sx 100 0 .
0 725 279 dx 101 0 .
1 732 290 dx 101 0 .
2 737 307 dx 101 0 .
3 749 317 dx 101 0 .
4 744 335 dx 101 0 .
5 737 345 dx 101 0 .
6 754 349 dx 101 0 .
7 749 367 dx 101 0 .
8 744 381 dx 101 0 .
9 743 397 dx 101 0 .
10 735 410 dx 101 0 .
11 724 423 dx 101 0 .
12 740 420 dx 101 0 .
13 751 409 dx 101 0 .
14 767 416 dx 101 0 .
15 781 423 dx 101 0 .
16 792 413 dx 101 0 .
17 801 402 dx 101 0 .
18 810 391 dx 101 0 .
19 827 387 dx 101 0 .
20 839 399 dx 101 0 .
21 842 416 dx 101 0 .
22 850 430 dx 101 0 .
23 859 445 dx 101 0 .
24 847 456 dx 101 0 .
25 835 463 dx 101 0 .
26 822 473 dx 101 0 .
27 816 489 dx 101 0 .
28 827 502 dx 101 0 .
29 815 514 dx 101 0 .
30 797 508 dx 101 0 .
31 787 519 dx 101 0 .
32 782 535 dx 101 0 .
33 779 552 dx 101 0 .
34 761 547 dx 101 0 .
35 745 545 dx 101 0 .
36 728 548 dx 101 0 .
37 712 554 dx 101 0 .
38 708 570 dx 101 0 .
39 716 582 dx 101 0 .
40 732 585 dx 101 0 .
41 747 580 dx 101 0 .
42 763 577 dx 101 0 .
43 777 569 dx 101 0 .
44 792 565 dx 101 0 .
45 808 560 dx 101 0 .
46 820 552 dx 101 0 .
47 832 543 dx 101 0 .
48 827 522 dx 101 0 .
49 838 513 dx 101 0 .
50 856 511 dx 101 0 .
51 859 528 dx 101 0 .
52 865 544 dx 101 0 .
53 856 556 dx 101 0 .
54 848 571 dx 101 0 .
55 851 592 dx 101 0 .
56 860 605 dx 101 0 .
57 865 619 dx 101 0 .
58 870 636 dx 101 0 .
59 851 639 dx 101 0 .
60 844 649 dx 101 0 .
61 835 662 dx 101 0 .
62 817 668 dx 101 0 .
63 800 663 dx 101 0 .
64 789 675 dx 101 0 .
65 795 691 dx 101 0 .
66 807 700 dx 101 0 .
67 818 711 dx 101 0 .
68 831 720 dx 101 0 .
69 832 738 dx 101 0 .
70 844 745 dx 101 0 .
71 852 739 dx 101 0 .
72 859 724 dx 101 0 .
73 864 708 dx 101 0 .
74 878 699 dx 101 0 .
75 898 702 dx 101 0 .
76 909 716 dx 101 0 .
77 909 736 dx 101 0 .
78 895 746 dx 101 0 .
79 908 752 dx 101 0 .
80 913 768 dx 101 0 .
81 901 779 dx 101 0 .
82 883 778 dx 101 0 .
83 866 785 dx 101 0 .
84 850 785 dx 101 0 .
85 853 803 dx 101 0 .
86 847 820 dx 101 0 .
87 832 827 dx 101 0 .
88 830 844 dx 101 0 .
89 828 862 dx 101 0 .
90 839 876 dx 101 0 .
91 833 893 dx 101 0 .
92 833 911 dx 101 0 .
93 832 929 dx 101 0 .
94 817 932 dx 101 0 .
95 804 942 dx 101 0 .
96 797 954 dx 101 0 .
97 785 962 dx 101 0 .
98 769 966 dx 101 0 .
99 764 980 dx 101 0 .
0 697 294 sx 101 0 .
1 686 301 sx 101 0 .
2 683 317 sx 101 0 .
3 694 325 sx 101 0 .
4 698 339 sx 101 0 .
5 696 354 sx 101 0 .
6 694 365 sx 101 0 .
7 684 375 sx 101 0 .
8 689 389 sx 101 0 .
9 692 406 sx 101 0 .
10 678 410 sx 101 0 .
11 681 426 sx 101 0 .
12 696 426 sx 101 0 .
13 703 431 sx 101 0 .
14 714 439 sx 101 0 .
15 709 454 sx 101 0 .
16 704 467 sx 101 0 .
17 698 477 sx 101 0 .
18 687 484 sx 101 0 .
19 675 491 sx 101 0 .
20 664 500 sx 101 0 .
21 665 516 sx 101 0 .
22 676 524 sx 101 0 .
23 680 538 sx 101 0 .
24 676 555 sx 101 0 .
25 681 570 sx 101 0 .
26 668 576 sx 101 0 .
27 660 585 sx 101 0 .
28 653 599 sx 101 0 .
29 666 606 sx 101 0 .
30 676 610 sx 101 0 .
31 673 628 sx 101 0 .
32 677 642 sx 101 0 .
33 691 648 sx 101 0 .
34 703 641 sx 101 0 .
35 713 632 sx 101 0 .
36 719 635 sx 101 0 .
37 732 643 sx 101 0 .
38 748 642 sx 101 0 .
39 762 641 sx 101 0 .
40 768 652 sx 101 0 .
41 778 660 sx 101 0 .
42 774 675 sx 101 0 .
43 767 686 sx 101 0 .
44 762 697 sx 101 0 .
45 756 707 sx 101 0 .
46 745 702 sx 101 0 .
47 747 684 sx 101 0 .
48 740 673 sx 101 0 .
49 730 664 sx 101 0 .
50 723 676 sx 101 0 .
51 715 668 sx 101 0 .
52 704 663 sx 101 0 .
53 695 653 sx 101 0 .
54 679 658 sx 101 0 .
55 676 670 sx 101 0 .
56 670 684 sx 101 0 .
57 673 700 sx 101 0 .
58 667 715 sx 101 0 .
59 672 731 sx 101 0 .
60 683 739 sx 101 0 .
61 701 734 sx 101 0 .
62 712 739 sx 101 0 .
63 718 751 sx 101 0 .
64 710 766 sx 101 0 .
65 698 772 sx 101 0 .
66 686 772 sx 101 0 .
67 671 773 sx 101 0 .
68 660 767 sx 101 0 .
69 645 764 sx 101 0 .
70 630 766 sx 101 0 .
71 626 781 sx 101 0 .
72 636 792 sx 101 0 .
73 652 791 sx 101 0 .
74 662 783 sx 101 0 .
75 673 790 sx 101 0 .
76 680 800 sx 101 0 .
77 691 804 sx 101 0 .
78 703 807 sx 101 0 .
79 700 818 sx 101 0 .
80 693 821 sx 101 0 .
81 683 814 sx 101 0 .
82 667 815 sx 101 0 .
83 668 831 sx 101 0 .
84 657 829 sx 101 0 .
85 643 834 sx 101 0 .
86 645 850 sx 101 0 .
87 655 859 sx 101 0 .
88 662 869 sx 101 0 .
89 670 880 sx 101 0 .
90 682 888 sx 101 0 .
91 690 900 sx 101 0 .
92 703 907 sx 101 0 .
93 713 911 sx 101 0 .
94 726 918 sx 101 0 .
95 733 931 sx 101 0 .
96 743 940 sx 101 0 .
97 748 952 sx 101 0 .
98 748 965 sx 101 0 .
99 749 981 sx 101 0 .
0 854 57 dx 102 0 .
1 865 63 dx 102 0 .
2 864 78 dx 102 0 .
3 867 91 dx 102 0 .
4 881 95 dx 102 0 .
5 894 99 dx 102 0 .
6 891 114 dx 102 0 .
7 889 127 dx 102 0 .
8 892 140 dx 102 0 .
9 898 152 dx 102 0 .
10 890 161 dx 102 0 .
11 886 175 dx 102 0 .
12 889 191 dx 102 0 .
13 883 202 dx 102 0 .
14 879 216 dx 102 0 .
15 881 232 dx 102 0 .
16 870 238 dx 102 0 .
17 865 250 dx 102 0 .
18 857 261 dx 102 0 .
19 863 273 dx 102 0 .
20 869 283 dx 102 0 .
21 870 297 dx 102 0 .
22 862 309 dx 102 0 .
23 852 316 dx 102 0 .
24 849 327 dx 102 0 .
25 836 332 dx 102 0 .
26 826 324 dx 102 0 .
27 819 313 dx 102 0 .
28 823 296 dx 102 0 .
29 811 292 dx 102 0 .
30 807 280 dx 102 0 .
31 804 266 dx 102 0 .
32 794 262 dx 102 0 .
33 778 262 dx 102 0 .
34 766 255 dx 102 0 .
35 756 246 dx 102 0 .
36 743 247 dx 102 0 .
37 731 254 dx 102 0 .
38 721 262 dx 102 0 .
39 732 267 dx 102 0 .
40 734 282 dx 102 0 .
41 737 295 dx 102 0 .
42 741 308 dx 102 0 .
43 750 316 dx 102 0 .
44 757 328 dx 102 0 .
45 764 341 dx 102 0 .
46 758 355 dx 102 0 .
47 756 368 dx 102 0 .
48 751 379 dx 102 0 .
49 743 388 dx 102 0 .
50 734 395 dx 102 0 .
51 733 409 dx 102 0 .
52 725 422 dx 102 0 .
53 736 427 dx 102 0 .
54 743 439 dx 102 0 .
55 739 455 dx 102 0 .
56 732 471 dx 102 0 .
57 739 482 dx 102 0 .
58 751 485 dx 102 0 .
59 760 494 dx 102 0 .
60 770 486 dx 102 0 .
61 777 478 dx 102 0 .
62 765 473 dx 102 0 .
63 758 463 dx 102 0 .
64 754 449 dx 102 0 .
65 754 434 dx 102 0 .
66 751 420 dx 102 0 .
67 763 412 dx 102 0 .
68 771 401 dx 102 0 .
69 781 393 dx 102 0 .
70 796 398 dx 102 0 .
71 812 395 dx 102 0 .
72 824 400 dx 102 0 .
73 825 414 dx 102 0 .
74 833 423 dx 102 0 .
75 844 428 dx 102 0 .
76 857 432 dx 102 0 .
77 870 428 dx 102 0 .
78 883 435 dx 102 0 .
79 882 451 dx 102 0 .
80 870 457 dx 102 0 .
81 856 461 dx 102 0 .
82 840 458 dx 102 0 .
83 830 464 dx 102 0 .
84 823 474 dx 102 0 .
85 823 488 dx 102 0 .
86 827 504 dx 102 0 .
87 816 510 dx 102 0 .
88 801 512 dx 102 0 .
89 790 508 dx 102 0 .
90 784 518 dx 102 0 .
91 778 529 dx 102 0 .
92 769 537 dx 102 0 .
93 761 546 dx 102 0 .
94 746 545 dx 102 0 .
95 732 548 dx 102 0 .
96 721 552 dx 102 0 .
97 712 559 dx 102 0 .
98 705 567 dx 102 0 .
99 703 582 dx 102 0 .
0 835 58 sx 102 0 .
1 826 60 sx 102 0 .
2 812 58 sx 102 0 .
3 809 70 sx 102 0 .
4 802 78 sx 102 0 .
5 802 92 sx 102 0 .
6 808 103 sx 102 0 .
7 802 115 sx 102 0 .
8 794 121 sx 102 0 .
9 790 129 sx 102 0 .
10 779 133 sx 102 0 .
11 780 146 sx 102 0 .
12 775 138 sx 102 0 .
13 775 125 sx 102 0 .
14 764 119 sx 102 0 .
15 754 123 sx 102 0 .
16 744 129 sx 102 0 .
17 738 140 sx 102 0 .
18 742 153 sx 102 0 .
19 744 167 sx 102 0 .
20 733 171 sx 102 0 .
21 733 183 sx 102 0 .
22 741 192 sx 102 0 .
23 754 191 sx 102 0 .
24 753 177 sx 102 0 .
25 763 178 sx 102 0 .
26 777 180 sx 102 0 .
27 788 174 sx 102 0 .
28 797 176 sx 102 0 .
29 809 171 sx 102 0 .
30 814 166 sx 102 0 .
31 818 177 sx 102 0 .
32 826 182 sx 102 0 .
33 829 192 sx 102 0 .
34 823 186 sx 102 0 .
35 811 184 sx 102 0 .
36 798 184 sx 102 0 .
37 787 188 sx 102 0 .
38 788 201 sx 102 0 .
39 794 210 sx 102 0 .
40 808 211 sx 102 0 .
41 819 209 sx 102 0 .
42 825 218 sx 102 0 .
43 829 229 sx 102 0 .
44 824 240 sx 102 0 .
45 813 246 sx 102 0 .
46 802 242 sx 102 0 .
47 794 236 sx 102 0 .
48 789 225 sx 102 0 .
49 778 222 sx 102 0 .
50 766 221 sx 102 0 .
51 755 217 sx 102 0 .
52 743 221 sx 102 0 .
53 734 226 sx 102 0 .
54 723 229 sx 102 0 .
55 712 232 sx 102 0 .
56 705 242 sx 102 0 .
57 696 248 sx 102 0 .
58 687 254 sx 102 0 .
59 686 268 sx 102 0 .
60 695 274 sx 102 0 .
61 702 283 sx 102 0 .
62 705 296 sx 102 0 .
63 694 298 sx 102 0 .
64 685 304 sx 102 0 .
65 684 318 sx 102 0 .
66 693 324 sx 102 0 .
67 696 334 sx 102 0 .
68 698 345 sx 102 0 .
69 694 355 sx 102 0 .
70 695 368 sx 102 0 .
71 685 373 sx 102 0 .
72 681 385 sx 102 0 .
73 686 397 sx 102 0 .
74 693 404 sx 102 0 .
75 681 406 sx 102 0 .
76 674 416 sx 102 0 .
77 677 429 sx 102 0 .
78 688 435 sx 102 0 .
79 702 432 sx 102 0 .
80 710 427 sx 102 0 .
81 713 439 sx 102 0 .
82 708 451 sx 102 0 .
83 704 461 sx 102 0 .
84 698 471 sx 102 0 .
85 692 482 sx 102 0 .
86 683 478 sx 102 0 .
87 672 474 sx 102 0 .
88 661 468 sx 102 0 .
89 650 475 sx 102 0 .
90 653 488 sx 102 0 .
91 654 500 sx 102 0 .
92 661 510 sx 102 0 .
93 665 521 sx 102 0 .
94 671 528 sx 102 0 .
95 677 538 sx 102 0 .
96 672 550 sx 102 0 .
97 679 560 sx 102 0 .
98 681 568 sx 102 0 .
99 682 583 sx 102 0 .
0 856 511 dx 103 0 .
1 857 522 dx 103 0 .
2 858 534 dx 103 0 .
3 867 540 dx 103 0 .
4 865 553 dx 103 0 .
5 855 556 dx 103 0 .
6 852 567 dx 103 0 .
7 845 574 dx 103 0 .
8 835 578 dx 103 0 .
9 828 585 dx 103 0 .
10 830 598 dx 103 0 .
11 818 603 dx 103 0 .
12 807 599 dx 103 0 .
13 798 602 dx 103 0 .
14 794 611 dx 103 0 .
15 790 623 dx 103 0 .
16 797 632 dx 103 0 .
17 802 639 dx 103 0 .
18 809 648 dx 103 0 .
19 816 641 dx 103 0 .
20 825 636 dx 103 0 .
21 833 629 dx 103 0 .
22 845 631 dx 103 0 .
23 850 642 dx 103 0 .
24 845 652 dx 103 0 .
25 837 660 dx 103 0 .
26 828 666 dx 103 0 .
