i frame x field experiment
50 41 -37.85500285959076 5 dx .
51 41 -34.85500285959076 5 dx .
52 41 -38.85500285959076 5 dx .
53 41 -41.85500285959076 5 dx .
54 41 -32.85500285959076 5 dx .
55 41 -29.855002859590762 5 dx .
56 41 -38.85500285959076 5 dx .
57 41 -40.85500285959076 5 dx .
58 41 -33.85500285959076 5 dx .
59 41 -27.855002859590762 5 dx .
60 41 -22.855002859590762 5 dx .
61 41 -20.855002859590762 5 dx .
62 41 -8.855002859590762 5 dx .
63 41 -1.855002859590762 5 dx .
64 41 6.144997140409238 5 dx .
65 41 7.144997140409238 5 dx .
66 41 10.144997140409238 5 dx .
67 41 20.144997140409238 5 dx .
68 41 28.144997140409238 5 dx .
69 41 43.14499714040924 5 dx .
70 41 40.14499714040924 5 dx .
71 41 37.14499714040924 5 dx .
72 41 32.14499714040924 5 dx .
73 41 26.144997140409238 5 dx .
74 41 6.144997140409238 5 dx .
75 41 11.144997140409238 5 dx .
76 41 0.14499714040923806 5 dx .
77 41 1.144997140409238 5 dx .
78 41 -10.855002859590762 5 dx .
79 41 -5.855002859590762 5 dx .
80 41 -13.855002859590762 5 dx .
81 41 -6.855002859590762 5 dx .
82 41 -5.855002859590762 5 dx .
83 41 2.144997140409238 5 dx .
84 41 13.144997140409238 5 dx .
85 41 15.144997140409238 5 dx .
86 41 14.144997140409238 5 dx .
87 41 -5.855002859590762 5 dx .
88 41 -2.855002859590762 5 dx .
89 41 17.144997140409238 5 dx .
90 41 26.144997140409238 5 dx .
91 41 44.14499714040924 5 dx .
92 41 60.14499714040924 5 dx .
93 41 59.14499714040924 5 dx .
94 41 55.14499714040924 5 dx .
95 41 47.14499714040924 5 dx .
96 41 43.14499714040924 5 dx .
97 41 37.14499714040924 5 dx .
98 41 38.14499714040924 5 dx .
99 41 33.14499714040924 5 dx .
0 42 -29.86949213928059 5 dx .
1 42 -29.86949213928059 5 dx .
2 42 -22.86949213928059 5 dx .
3 42 -12.869492139280592 5 dx .
4 42 2.1305078607194083 5 dx .
5 42 20.13050786071941 5 dx .
6 42 24.13050786071941 5 dx .
7 42 20.13050786071941 5 dx .
8 42 15.130507860719408 5 dx .
9 42 11.130507860719408 5 dx .
10 42 7.130507860719408 5 dx .
11 42 4.130507860719408 5 dx .
12 42 1.1305078607194083 5 dx .
13 42 -0.8694921392805917 5 dx .
14 42 -3.8694921392805917 5 dx .
15 42 -4.869492139280592 5 dx .
16 42 -6.869492139280592 5 dx .
17 42 -8.869492139280592 5 dx .
18 42 -9.869492139280592 5 dx .
19 42 -10.869492139280592 5 dx .
20 42 -9.869492139280592 5 dx .
21 42 -10.869492139280592 5 dx .
22 42 -9.869492139280592 5 dx .
23 42 -7.869492139280592 5 dx .
24 42 -6.869492139280592 5 dx .
25 42 -4.869492139280592 5 dx .
26 42 -1.8694921392805917 5 dx .
27 42 1.1305078607194083 5 dx .
28 42 4.130507860719408 5 dx .
29 42 8.130507860719408 5 dx .
30 42 12.130507860719408 5 dx .
31 42 -1.8694921392805917 5 dx .
32 42 -9.869492139280592 5 dx .
33 42 -27.86949213928059 5 dx .
34 42 -41.869492139280595 5 dx .
35 42 -43.869492139280595 5 dx .
36 42 -42.869492139280595 5 dx .
37 42 -21.86949213928059 5 dx .
38 42 -4.869492139280592 5 dx .
39 42 2.1305078607194083 5 dx .
40 42 5.130507860719408 5 dx .
41 42 9.130507860719408 5 dx .
42 42 4.130507860719408 5 dx .
43 42 10.130507860719408 5 dx .
44 42 1.1305078607194083 5 dx .
45 42 -18.86949213928059 5 dx .
46 42 -7.869492139280592 5 dx .
47 42 8.130507860719408 5 dx .
48 42 25.13050786071941 5 dx .
49 42 26.13050786071941 5 dx .
50 42 31.13050786071941 5 dx .
51 42 33.130507860719405 5 dx .
52 42 23.13050786071941 5 dx .
53 42 11.130507860719408 5 dx .
54 42 24.13050786071941 5 dx .
55 42 34.130507860719405 5 dx .
56 42 30.13050786071941 5 dx .
57 42 32.130507860719405 5 dx .
58 42 26.13050786071941 5 dx .
59 42 28.13050786071941 5 dx .
60 42 34.130507860719405 5 dx .
61 42 34.130507860719405 5 dx .
62 42 24.13050786071941 5 dx .
63 42 5.130507860719408 5 dx .
64 42 2.1305078607194083 5 dx .
65 42 6.130507860719408 5 dx .
66 42 16.13050786071941 5 dx .
67 42 35.130507860719405 5 dx .
68 42 62.130507860719405 5 dx .
69 42 85.1305078607194 5 dx .
70 42 95.1305078607194 5 dx .
71 42 78.1305078607194 5 dx .
72 42 51.130507860719405 5 dx .
73 42 35.130507860719405 5 dx .
74 42 21.13050786071941 5 dx .
75 42 35.130507860719405 5 dx .
76 42 36.130507860719405 5 dx .
77 42 39.130507860719405 5 dx .
78 42 21.13050786071941 5 dx .
79 42 3.1305078607194083 5 dx .
80 42 -11.869492139280592 5 dx .
81 42 -15.869492139280592 5 dx .
82 42 -14.869492139280592 5 dx .
83 42 -4.869492139280592 5 dx .
84 42 7.130507860719408 5 dx .
85 42 21.13050786071941 5 dx .
86 42 24.13050786071941 5 dx .
87 42 7.130507860719408 5 dx .
88 42 15.130507860719408 5 dx .
89 42 35.130507860719405 5 dx .
90 42 43.130507860719405 5 dx .
91 42 45.130507860719405 5 dx .
92 42 54.130507860719405 5 dx .
93 42 60.130507860719405 5 dx .
94 42 66.1305078607194 5 dx .
95 42 61.130507860719405 5 dx .
96 42 56.130507860719405 5 dx .
97 42 42.130507860719405 5 dx .
98 42 32.130507860719405 5 dx .
99 42 32.130507860719405 5 dx .
0 43 -26.90216054552439 5 dx .
1 43 -26.90216054552439 5 dx .
2 43 -21.90216054552439 5 dx .
3 43 -14.902160545524389 5 dx .
4 43 -3.9021605455243886 5 dx .
5 43 12.097839454475611 5 dx .
6 43 25.09783945447561 5 dx .
7 43 25.09783945447561 5 dx .
8 43 19.09783945447561 5 dx .
9 43 13.097839454475611 5 dx .
10 43 7.097839454475611 5 dx .
11 43 2.0978394544756114 5 dx .
12 43 -2.9021605455243886 5 dx .
13 43 -6.902160545524389 5 dx .
14 43 -11.902160545524389 5 dx .
15 43 -14.902160545524389 5 dx .
16 43 -18.90216054552439 5 dx .
17 43 -22.90216054552439 5 dx .
18 43 -25.90216054552439 5 dx .
19 43 -27.90216054552439 5 dx .
20 43 -28.90216054552439 5 dx .
21 43 -30.90216054552439 5 dx .
22 43 -31.90216054552439 5 dx .
23 43 -32.90216054552439 5 dx .
24 43 -33.90216054552439 5 dx .
25 43 -33.90216054552439 5 dx .
26 43 -33.90216054552439 5 dx .
27 43 -33.90216054552439 5 dx .
28 43 -33.90216054552439 5 dx .
29 43 -33.90216054552439 5 dx .
30 43 -32.90216054552439 5 dx .
31 43 -31.90216054552439 5 dx .
32 43 -29.90216054552439 5 dx .
33 43 -29.90216054552439 5 dx .
34 43 -27.90216054552439 5 dx .
35 43 -35.90216054552439 5 dx .
36 43 -45.90216054552439 5 dx .
37 43 -36.90216054552439 5 dx .
38 43 -23.90216054552439 5 dx .
39 43 -10.902160545524389 5 dx .
40 43 5.097839454475611 5 dx .
41 43 14.097839454475611 5 dx .
42 43 6.097839454475611 5 dx .
43 43 -13.902160545524389 5 dx .
44 43 -20.90216054552439 5 dx .
45 43 -28.90216054552439 5 dx .
46 43 -22.90216054552439 5 dx .
47 43 -15.902160545524389 5 dx .
48 43 -17.90216054552439 5 dx .
49 43 -28.90216054552439 5 dx .
50 43 -25.90216054552439 5 dx .
51 43 -22.90216054552439 5 dx .
52 43 -22.90216054552439 5 dx .
53 43 -24.90216054552439 5 dx .
54 43 -10.902160545524389 5 dx .
55 43 -3.9021605455243886 5 dx .
56 43 -8.902160545524389 5 dx .
57 43 -12.902160545524389 5 dx .
58 43 -13.902160545524389 5 dx .
59 43 -20.90216054552439 5 dx .
60 43 -22.90216054552439 5 dx .
61 43 -21.90216054552439 5 dx .
62 43 -12.902160545524389 5 dx .
63 43 -8.902160545524389 5 dx .
64 43 6.097839454475611 5 dx .
65 43 19.09783945447561 5 dx .
66 43 19.09783945447561 5 dx .
67 43 27.09783945447561 5 dx .
68 43 33.09783945447561 5 dx .
69 43 38.09783945447561 5 dx .
70 43 42.09783945447561 5 dx .
71 43 35.09783945447561 5 dx .
72 43 21.09783945447561 5 dx .
73 43 21.09783945447561 5 dx .
74 43 17.09783945447561 5 dx .
75 43 21.09783945447561 5 dx .
76 43 7.097839454475611 5 dx .
77 43 15.097839454475611 5 dx .
78 43 10.097839454475611 5 dx .
79 43 -1.9021605455243886 5 dx .
80 43 -11.902160545524389 5 dx .
81 43 -11.902160545524389 5 dx .
82 43 -11.902160545524389 5 dx .
83 43 -8.902160545524389 5 dx .
84 43 9.097839454475611 5 dx .
85 43 23.09783945447561 5 dx .
86 43 24.09783945447561 5 dx .
87 43 10.097839454475611 5 dx .
88 43 15.097839454475611 5 dx .
89 43 34.09783945447561 5 dx .
90 43 42.09783945447561 5 dx .
91 43 53.09783945447561 5 dx .
92 43 69.0978394544756 5 dx .
93 43 64.0978394544756 5 dx .
94 43 61.09783945447561 5 dx .
95 43 58.09783945447561 5 dx .
96 43 54.09783945447561 5 dx .
97 43 44.09783945447561 5 dx .
98 43 35.09783945447561 5 dx .
99 43 33.09783945447561 5 dx .
0 44 -21.953008078322156 5 dx .
1 44 -21.953008078322156 5 dx .
2 44 -18.953008078322156 5 dx .
3 44 -14.953008078322156 5 dx .
4 44 -5.953008078322156 5 dx .
5 44 9.046991921677844 5 dx .
6 44 28.046991921677844 5 dx .
7 44 32.046991921677844 5 dx .
8 44 29.046991921677844 5 dx .
9 44 24.046991921677844 5 dx .
10 44 20.046991921677844 5 dx .
11 44 16.046991921677844 5 dx .
12 44 12.046991921677844 5 dx .
13 44 8.046991921677844 5 dx .
14 44 4.046991921677844 5 dx .
15 44 1.0469919216778436 5 dx .
16 44 -3.9530080783221564 5 dx .
17 44 -6.953008078322156 5 dx .
18 44 -10.953008078322156 5 dx .
19 44 -13.953008078322156 5 dx .
20 44 -16.953008078322156 5 dx .
21 44 -19.953008078322156 5 dx .
22 44 -21.953008078322156 5 dx .
23 44 -23.953008078322156 5 dx .
24 44 -25.953008078322156 5 dx .
25 44 -26.953008078322156 5 dx .
26 44 -27.953008078322156 5 dx .
27 44 -27.953008078322156 5 dx .
28 44 -27.953008078322156 5 dx .
29 44 -27.953008078322156 5 dx .
30 44 -25.953008078322156 5 dx .
31 44 -24.953008078322156 5 dx .
32 44 -21.953008078322156 5 dx .
33 44 -20.953008078322156 5 dx .
34 44 -27.953008078322156 5 dx .
35 44 -32.953008078322156 5 dx .
36 44 -44.953008078322156 5 dx .
37 44 -35.953008078322156 5 dx .
38 44 -18.953008078322156 5 dx .
39 44 -3.9530080783221564 5 dx .
40 44 5.046991921677844 5 dx .
41 44 -1.9530080783221564 5 dx .
42 44 -1.9530080783221564 5 dx .
43 44 -12.953008078322156 5 dx .
44 44 -28.953008078322156 5 dx .
45 44 -36.953008078322156 5 dx .
46 44 -30.953008078322156 5 dx .
47 44 -15.953008078322156 5 dx .
48 44 -10.953008078322156 5 dx .
49 44 -6.953008078322156 5 dx .
50 44 2.0469919216778436 5 dx .
51 44 8.046991921677844 5 dx .
52 44 11.046991921677844 5 dx .
53 44 15.046991921677844 5 dx .
54 44 20.046991921677844 5 dx .
55 44 12.046991921677844 5 dx .
56 44 -4.953008078322156 5 dx .
57 44 -17.953008078322156 5 dx .
58 44 -9.953008078322156 5 dx .
59 44 0.04699192167784361 5 dx .
60 44 6.046991921677844 5 dx .
61 44 9.046991921677844 5 dx .
62 44 10.046991921677844 5 dx .
63 44 8.046991921677844 5 dx .
64 44 6.046991921677844 5 dx .
65 44 6.046991921677844 5 dx .
66 44 12.046991921677844 5 dx .
67 44 16.046991921677844 5 dx .
68 44 34.046991921677844 5 dx .
69 44 43.046991921677844 5 dx .
70 44 45.046991921677844 5 dx .
71 44 47.046991921677844 5 dx .
72 44 47.046991921677844 5 dx .
73 44 37.046991921677844 5 dx .
74 44 18.046991921677844 5 dx .
75 44 19.046991921677844 5 dx .
76 44 5.046991921677844 5 dx .
77 44 12.046991921677844 5 dx .
78 44 -4.953008078322156 5 dx .
79 44 -2.9530080783221564 5 dx .
80 44 -3.9530080783221564 5 dx .
81 44 -15.953008078322156 5 dx .
82 44 -8.953008078322156 5 dx .
83 44 2.0469919216778436 5 dx .
84 44 5.046991921677844 5 dx .
85 44 9.046991921677844 5 dx .
86 44 20.046991921677844 5 dx .
87 44 22.046991921677844 5 dx .
88 44 35.046991921677844 5 dx .
89 44 50.046991921677844 5 dx .
90 44 41.046991921677844 5 dx .
91 44 51.046991921677844 5 dx .
92 44 63.046991921677844 5 dx .
93 44 67.04699192167784 5 dx .
94 44 58.046991921677844 5 dx .
95 44 54.046991921677844 5 dx .
96 44 44.046991921677844 5 dx .
97 44 38.046991921677844 5 dx .
98 44 20.046991921677844 5 dx .
99 44 16.046991921677844 5 dx .
0 45 -32.022034737673906 5 dx .
1 45 -30.022034737673906 5 dx .
2 45 -26.022034737673906 5 dx .
3 45 -17.022034737673906 5 dx .
4 45 -4.022034737673906 5 dx .
5 45 11.977965262326094 5 dx .
6 45 22.977965262326094 5 dx .
7 45 21.977965262326094 5 dx .
8 45 17.977965262326094 5 dx .
9 45 14.977965262326094 5 dx .
10 45 10.977965262326094 5 dx .
11 45 7.977965262326094 5 dx .
12 45 3.9779652623260944 5 dx .
13 45 0.9779652623260944 5 dx .
14 45 -3.0220347376739056 5 dx .
15 45 -6.022034737673906 5 dx .
16 45 -10.022034737673906 5 dx .
17 45 -14.022034737673906 5 dx .
18 45 -18.022034737673906 5 dx .
19 45 -22.022034737673906 5 dx .
20 45 -25.022034737673906 5 dx .
21 45 -29.022034737673906 5 dx .
22 45 -32.022034737673906 5 dx .
23 45 -34.022034737673906 5 dx .
24 45 -36.022034737673906 5 dx .
25 45 -37.022034737673906 5 dx .
26 45 -37.022034737673906 5 dx .
27 45 -37.022034737673906 5 dx .
28 45 -37.022034737673906 5 dx .
29 45 -36.022034737673906 5 dx .
30 45 -33.022034737673906 5 dx .
31 45 -32.022034737673906 5 dx .
32 45 -28.022034737673906 5 dx .
33 45 -25.022034737673906 5 dx .
34 45 -25.022034737673906 5 dx .
35 45 -22.022034737673906 5 dx .
36 45 -27.022034737673906 5 dx .
37 45 -17.022034737673906 5 dx .
38 45 -14.022034737673906 5 dx .
39 45 -7.022034737673906 5 dx .
40 45 -9.022034737673906 5 dx .
41 45 -14.022034737673906 5 dx .
42 45 -10.022034737673906 5 dx .
43 45 -10.022034737673906 5 dx .
44 45 -21.022034737673906 5 dx .
45 45 -36.022034737673906 5 dx .
46 45 -37.022034737673906 5 dx .
47 45 -32.022034737673906 5 dx .
48 45 -23.022034737673906 5 dx .
49 45 -27.022034737673906 5 dx .
50 45 -22.022034737673906 5 dx .
51 45 -12.022034737673906 5 dx .
52 45 -13.022034737673906 5 dx .
53 45 -9.022034737673906 5 dx .
54 45 5.977965262326094 5 dx .
55 45 7.977965262326094 5 dx .
56 45 -2.0220347376739056 5 dx .
57 45 -5.022034737673906 5 dx .
58 45 -9.022034737673906 5 dx .
59 45 -16.022034737673906 5 dx .
60 45 -24.022034737673906 5 dx .
61 45 -25.022034737673906 5 dx .
62 45 -19.022034737673906 5 dx .
63 45 -12.022034737673906 5 dx .
64 45 -2.0220347376739056 5 dx .
65 45 7.977965262326094 5 dx .
66 45 13.977965262326094 5 dx .
67 45 17.977965262326094 5 dx .
68 45 27.977965262326094 5 dx .
69 45 37.977965262326094 5 dx .
70 45 35.977965262326094 5 dx .
71 45 32.977965262326094 5 dx .
72 45 25.977965262326094 5 dx .
73 45 27.977965262326094 5 dx .
74 45 20.977965262326094 5 dx .
75 45 14.977965262326094 5 dx .
76 45 4.977965262326094 5 dx .
77 45 16.977965262326094 5 dx .
78 45 1.9779652623260944 5 dx .
79 45 -8.022034737673906 5 dx .
80 45 -23.022034737673906 5 dx .
81 45 -29.022034737673906 5 dx .
82 45 -26.022034737673906 5 dx .
83 45 -8.022034737673906 5 dx .
84 45 10.977965262326094 5 dx .
85 45 20.977965262326094 5 dx .
86 45 28.977965262326094 5 dx .
87 45 7.977965262326094 5 dx .
88 45 3.9779652623260944 5 dx .
89 45 18.977965262326094 5 dx .
90 45 23.977965262326094 5 dx .
91 45 42.977965262326094 5 dx .
92 45 47.977965262326094 5 dx .
93 45 46.977965262326094 5 dx .
94 45 50.977965262326094 5 dx .
95 45 51.977965262326094 5 dx .
96 45 42.977965262326094 5 dx .
97 45 35.977965262326094 5 dx .
98 45 28.977965262326094 5 dx .
99 45 29.977965262326094 5 dx .
0 46 -35.109240523579615 5 dx .
1 46 -33.109240523579615 5 dx .
2 46 -27.109240523579615 5 dx .
3 46 -17.109240523579615 5 dx .
4 46 -5.109240523579615 5 dx .
5 46 9.890759476420385 5 dx .
6 46 25.890759476420385 5 dx .
7 46 25.890759476420385 5 dx .
8 46 21.890759476420385 5 dx .
9 46 15.890759476420385 5 dx .
10 46 10.890759476420385 5 dx .
11 46 5.890759476420385 5 dx .
12 46 0.890759476420385 5 dx .
13 46 -2.109240523579615 5 dx .
14 46 -7.109240523579615 5 dx .
15 46 -10.109240523579615 5 dx .
16 46 -14.109240523579615 5 dx .
17 46 -16.109240523579615 5 dx .
18 46 -19.109240523579615 5 dx .
19 46 -21.109240523579615 5 dx .
20 46 -21.109240523579615 5 dx .
21 46 -23.109240523579615 5 dx .
22 46 -23.109240523579615 5 dx .
23 46 -23.109240523579615 5 dx .
24 46 -24.109240523579615 5 dx .
25 46 -25.109240523579615 5 dx .
26 46 -25.109240523579615 5 dx .
27 46 -25.109240523579615 5 dx .
28 46 -26.109240523579615 5 dx .
29 46 -26.109240523579615 5 dx .
30 46 -26.109240523579615 5 dx .
31 46 -26.109240523579615 5 dx .
32 46 -25.109240523579615 5 dx .
33 46 -26.109240523579615 5 dx .
34 46 -29.109240523579615 5 dx .
35 46 -26.109240523579615 5 dx .
36 46 -22.109240523579615 5 dx .
37 46 -13.109240523579615 5 dx .
38 46 -10.109240523579615 5 dx .
39 46 2.890759476420385 5 dx .
40 46 4.890759476420385 5 dx .
41 46 -6.109240523579615 5 dx .
42 46 -7.109240523579615 5 dx .
43 46 -9.109240523579615 5 dx .
44 46 -11.109240523579615 5 dx .
45 46 -28.109240523579615 5 dx .
46 46 -30.109240523579615 5 dx .
47 46 -29.109240523579615 5 dx .
48 46 -32.109240523579615 5 dx .
49 46 -32.109240523579615 5 dx .
50 46 -30.109240523579615 5 dx .
51 46 -25.109240523579615 5 dx .
52 46 -27.109240523579615 5 dx .
53 46 -24.109240523579615 5 dx .
54 46 -8.109240523579615 5 dx .
55 46 -0.109240523579615 5 dx .
56 46 -5.109240523579615 5 dx .
57 46 -7.109240523579615 5 dx .
58 46 -13.109240523579615 5 dx .
59 46 -15.109240523579615 5 dx .
60 46 -23.109240523579615 5 dx .
61 46 -20.109240523579615 5 dx .
62 46 -12.109240523579615 5 dx .
63 46 -8.109240523579615 5 dx .
64 46 -0.109240523579615 5 dx .
65 46 -1.109240523579615 5 dx .
66 46 1.890759476420385 5 dx .
67 46 17.890759476420385 5 dx .
68 46 36.890759476420385 5 dx .
69 46 37.890759476420385 5 dx .
70 46 38.890759476420385 5 dx .
71 46 36.890759476420385 5 dx .
72 46 31.890759476420385 5 dx .
73 46 30.890759476420385 5 dx .
74 46 17.890759476420385 5 dx .
75 46 13.890759476420385 5 dx .
76 46 10.890759476420385 5 dx .
77 46 12.890759476420385 5 dx .
78 46 3.890759476420385 5 dx .
79 46 -5.109240523579615 5 dx .
80 46 -8.109240523579615 5 dx .
81 46 -23.109240523579615 5 dx .
82 46 -23.109240523579615 5 dx .
83 46 -6.109240523579615 5 dx .
84 46 10.890759476420385 5 dx .
85 46 12.890759476420385 5 dx .
86 46 16.890759476420385 5 dx .
87 46 20.890759476420385 5 dx .
88 46 28.890759476420385 5 dx .
89 46 42.890759476420385 5 dx .
90 46 34.890759476420385 5 dx .
91 46 35.890759476420385 5 dx .
92 46 49.890759476420385 5 dx .
93 46 50.890759476420385 5 dx .
94 46 50.890759476420385 5 dx .
95 46 40.890759476420385 5 dx .
96 46 28.890759476420385 5 dx .
97 46 15.890759476420385 5 dx .
98 46 6.890759476420385 5 dx .
99 46 2.890759476420385 5 dx .
0 47 -34.2146254360393 5 dx .
1 47 -33.2146254360393 5 dx .
2 47 -28.2146254360393 5 dx .
3 47 -21.2146254360393 5 dx .
4 47 -8.214625436039299 5 dx .
5 47 9.785374563960701 5 dx .
6 47 17.7853745639607 5 dx .
7 47 17.7853745639607 5 dx .
8 47 11.785374563960701 5 dx .
9 47 5.785374563960701 5 dx .
10 47 0.7853745639607013 5 dx .
11 47 -3.2146254360392987 5 dx .
12 47 -7.214625436039299 5 dx .
13 47 -11.214625436039299 5 dx .
14 47 -15.214625436039299 5 dx .
15 47 -17.2146254360393 5 dx .
16 47 -20.2146254360393 5 dx .
17 47 -22.2146254360393 5 dx .
18 47 -24.2146254360393 5 dx .
19 47 -25.2146254360393 5 dx .
20 47 -25.2146254360393 5 dx .
21 47 -26.2146254360393 5 dx .
22 47 -26.2146254360393 5 dx .
23 47 -26.2146254360393 5 dx .
24 47 -26.2146254360393 5 dx .
25 47 -26.2146254360393 5 dx .
26 47 -26.2146254360393 5 dx .
27 47 -26.2146254360393 5 dx .
28 47 -26.2146254360393 5 dx .
29 47 -27.2146254360393 5 dx .
30 47 -26.2146254360393 5 dx .
31 47 -26.2146254360393 5 dx .
32 47 -25.2146254360393 5 dx .
33 47 -26.2146254360393 5 dx .
34 47 -27.2146254360393 5 dx .
35 47 -31.2146254360393 5 dx .
36 47 -38.2146254360393 5 dx .
37 47 -21.2146254360393 5 dx .
38 47 -7.214625436039299 5 dx .
39 47 -0.21462543603929873 5 dx .
40 47 3.7853745639607013 5 dx .
41 47 3.7853745639607013 5 dx .
42 47 4.785374563960701 5 dx .
43 47 -9.214625436039299 5 dx .
44 47 -26.2146254360393 5 dx .
45 47 -40.2146254360393 5 dx .
46 47 -37.2146254360393 5 dx .
47 47 -33.2146254360393 5 dx .
48 47 -24.2146254360393 5 dx .
49 47 -29.2146254360393 5 dx .
50 47 -22.2146254360393 5 dx .
51 47 -13.214625436039299 5 dx .
52 47 -16.2146254360393 5 dx .
53 47 -24.2146254360393 5 dx .
54 47 -11.214625436039299 5 dx .
55 47 -3.2146254360392987 5 dx .
56 47 -11.214625436039299 5 dx .
57 47 -10.214625436039299 5 dx .
58 47 -19.2146254360393 5 dx .
59 47 -23.2146254360393 5 dx .
60 47 -20.2146254360393 5 dx .
61 47 -18.2146254360393 5 dx .
62 47 -12.214625436039299 5 dx .
63 47 -12.214625436039299 5 dx .
64 47 -3.2146254360392987 5 dx .
65 47 -1.2146254360392987 5 dx .
66 47 10.785374563960701 5 dx .
67 47 27.7853745639607 5 dx .
68 47 42.7853745639607 5 dx .
69 47 42.7853745639607 5 dx .
70 47 44.7853745639607 5 dx .
71 47 39.7853745639607 5 dx .
72 47 35.7853745639607 5 dx .
73 47 33.7853745639607 5 dx .
74 47 12.785374563960701 5 dx .
75 47 15.785374563960701 5 dx .
76 47 7.785374563960701 5 dx .
77 47 11.785374563960701 5 dx .
78 47 -4.214625436039299 5 dx .
79 47 -14.214625436039299 5 dx .
80 47 -25.2146254360393 5 dx .
81 47 -26.2146254360393 5 dx .
82 47 -24.2146254360393 5 dx .
83 47 -11.214625436039299 5 dx .
84 47 10.785374563960701 5 dx .
85 47 16.7853745639607 5 dx .
86 47 13.785374563960701 5 dx .
87 47 3.7853745639607013 5 dx .
88 47 9.785374563960701 5 dx .
89 47 27.7853745639607 5 dx .
90 47 29.7853745639607 5 dx .
91 47 43.7853745639607 5 dx .
92 47 60.7853745639607 5 dx .
93 47 52.7853745639607 5 dx .
94 47 49.7853745639607 5 dx .
95 47 40.7853745639607 5 dx .
96 47 29.7853745639607 5 dx .
97 47 17.7853745639607 5 dx .
98 47 8.785374563960701 5 dx .
99 47 4.785374563960701 5 dx .
0 48 -34.33818947505296 5 dx .
1 48 -34.33818947505296 5 dx .
2 48 -28.338189475052957 5 dx .
3 48 -18.338189475052957 5 dx .
4 48 -5.338189475052957 5 dx .
5 48 11.661810524947043 5 dx .
6 48 24.661810524947043 5 dx .
7 48 24.661810524947043 5 dx .
8 48 18.661810524947043 5 dx .
9 48 16.661810524947043 5 dx .
10 48 16.661810524947043 5 dx .
11 48 17.661810524947043 5 dx .
12 48 21.661810524947043 5 dx .
13 48 27.661810524947043 5 dx .
14 48 33.66181052494704 5 dx .
15 48 43.66181052494704 5 dx .
16 48 52.66181052494704 5 dx .
17 48 56.66181052494704 5 dx .
18 48 43.66181052494704 5 dx .
19 48 33.66181052494704 5 dx .
20 48 24.661810524947043 5 dx .
21 48 15.661810524947043 5 dx .
22 48 8.661810524947043 5 dx .
23 48 1.6618105249470432 5 dx .
24 48 -4.338189475052957 5 dx .
25 48 -9.338189475052957 5 dx .
26 48 -14.338189475052957 5 dx .
27 48 -18.338189475052957 5 dx .
28 48 -21.338189475052957 5 dx .
29 48 -24.338189475052957 5 dx .
30 48 -24.338189475052957 5 dx .
31 48 -26.338189475052957 5 dx .
32 48 -25.338189475052957 5 dx .
33 48 -24.338189475052957 5 dx .
34 48 -36.33818947505296 5 dx .
35 48 -43.33818947505296 5 dx .
36 48 -42.33818947505296 5 dx .
37 48 -20.338189475052957 5 dx .
38 48 -18.338189475052957 5 dx .
39 48 -6.338189475052957 5 dx .
40 48 0.6618105249470432 5 dx .
41 48 5.661810524947043 5 dx .
42 48 7.661810524947043 5 dx .
43 48 -3.338189475052957 5 dx .
44 48 -17.338189475052957 5 dx .
45 48 -35.33818947505296 5 dx .
46 48 -39.33818947505296 5 dx .
47 48 -34.33818947505296 5 dx .
48 48 -26.338189475052957 5 dx .
49 48 -26.338189475052957 5 dx .
50 48 -14.338189475052957 5 dx .
51 48 -11.338189475052957 5 dx .
52 48 -13.338189475052957 5 dx .
53 48 -10.338189475052957 5 dx .
54 48 4.661810524947043 5 dx .
55 48 5.661810524947043 5 dx .
56 48 -14.338189475052957 5 dx .
57 48 -20.338189475052957 5 dx .
58 48 -16.338189475052957 5 dx .
59 48 -9.338189475052957 5 dx .
60 48 -6.338189475052957 5 dx .
61 48 -9.338189475052957 5 dx .
62 48 -9.338189475052957 5 dx .
63 48 -9.338189475052957 5 dx .
64 48 8.661810524947043 5 dx .
65 48 29.661810524947043 5 dx .
66 48 48.66181052494704 5 dx .
67 48 63.66181052494704 5 dx .
68 48 62.66181052494704 5 dx .
69 48 68.66181052494704 5 dx .
70 48 51.66181052494704 5 dx .
71 48 39.66181052494704 5 dx .
72 48 32.66181052494704 5 dx .
73 48 33.66181052494704 5 dx .
74 48 11.661810524947043 5 dx .
75 48 8.661810524947043 5 dx .
76 48 4.661810524947043 5 dx .
77 48 22.661810524947043 5 dx .
78 48 22.661810524947043 5 dx .
79 48 7.661810524947043 5 dx .
80 48 -8.338189475052957 5 dx .
81 48 -22.338189475052957 5 dx .
82 48 -19.338189475052957 5 dx .
83 48 -10.338189475052957 5 dx .
84 48 3.661810524947043 5 dx .
85 48 19.661810524947043 5 dx .
86 48 24.661810524947043 5 dx .
87 48 4.661810524947043 5 dx .
88 48 -1.3381894750529568 5 dx .
89 48 11.661810524947043 5 dx .
90 48 17.661810524947043 5 dx .
91 48 38.66181052494704 5 dx .
92 48 48.66181052494704 5 dx .
93 48 47.66181052494704 5 dx .
94 48 48.66181052494704 5 dx .
95 48 50.66181052494704 5 dx .
96 48 41.66181052494704 5 dx .
97 48 34.66181052494704 5 dx .
98 48 24.661810524947043 5 dx .
99 48 25.661810524947043 5 dx .
0 49 -35.479932640620575 5 dx .
1 49 -36.479932640620575 5 dx .
2 49 -30.479932640620575 5 dx .
